Country,crawl_date,duration_type,generation_date,rank,book_url,book_title,book_cover_url,published_year,number_of_reads,average_rating,number_of_ratings,author_url
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),7,/book/show/35133922-educated,Educated,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506026635i/35133922._SY75_.jpg,2018,22,4.48,479563,https://www.goodreads.com/author/show/16121977.Tara_Westover
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),8,/book/show/13541056-queen-of-air-and-darkness,Queen of Air and Darkness (The Dark Artifices #3),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510447136i/13541056._SY75_.jpg,2018,20,4.37,43633,https://www.goodreads.com/author/show/150038.Cassandra_Clare
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),9,/book/show/256683.City_of_Bones,City of Bones (The Mortal Instruments #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730315i/256683._SY75_.jpg,2007,19,4.11,1494252,https://www.goodreads.com/author/show/150038.Cassandra_Clare
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),10,/book/show/38746485-becoming,Becoming,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528206996i/38746485._SY75_.jpg,2018,19,4.58,333954,https://www.goodreads.com/author/show/2338628.Michelle_Obama
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),11,/book/show/23692271-sapiens,Sapiens: A Brief History of Humankind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420585954i/23692271._SY75_.jpg,2011,18,4.44,325576,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),12,/book/show/20698530-p-s-i-still-love-you,P.S. I Still Love You (To All the Boys I've Loved Before #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422881430i/20698530._SY75_.jpg,2015,18,4.13,174920,https://www.goodreads.com/author/show/151371.Jenny_Han
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),13,/book/show/32075671-the-hate-u-give,The Hate U Give,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476284759i/32075671._SY75_.jpg,2017,18,4.52,373028,https://www.goodreads.com/author/show/15049422.Angie_Thomas
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),14,/book/show/26032825-the-cruel-prince,The Cruel Prince (The Folk of the Air #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574535986i/26032825._SY75_.jpg,2018,17,4.16,127689,https://www.goodreads.com/author/show/25422.Holly_Black
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),15,/book/show/32571395-one-of-us-is-lying,One of Us Is Lying (One of Us is Lying #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490084494i/32571395._SY75_.jpg,2017,17,4.06,138875,https://www.goodreads.com/author/show/15127507.Karen_M_McManus
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),16,/book/show/38447.The_Handmaid_s_Tale,The Handmaid's Tale (The Handmaid's Tale #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546031886i/38447._SY75_.jpg,1985,17,4.10,1249337,https://www.goodreads.com/author/show/3472.Margaret_Atwood
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),17,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465761302i/28257707._SX50_.jpg,2016,17,3.97,366365,https://www.goodreads.com/author/show/8529755.Mark_Manson
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),18,/book/show/31434883-eleanor-oliphant-is-completely-fine,Eleanor Oliphant is Completely Fine,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564647507i/31434883._SY75_.jpg,2017,16,4.31,502169,https://www.goodreads.com/author/show/14558709.Gail_Honeyman
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),19,/book/show/16068905-fangirl,Fangirl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355886270i/16068905._SX50_.jpg,2013,16,4.08,511715,https://www.goodreads.com/author/show/4208569.Rainbow_Rowell
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),20,/book/show/11870085-the-fault-in-our-stars,The Fault in Our Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360206420i/11870085._SY75_.jpg,2012,16,4.23,3175123,https://www.goodreads.com/author/show/1406384.John_Green
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),21,/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,Harry Potter and the Deathly Hallows (Harry Potter #7),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474171184i/136251._SY75_.jpg,2007,15,4.61,2557403,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),22,/book/show/1885.Pride_and_Prejudice,Pride and Prejudice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320399351i/1885._SY75_.jpg,1813,15,4.26,2692776,https://www.goodreads.com/author/show/1265.Jane_Austen
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),23,/book/show/22557520-after,After (After #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438077259i/22557520._SY75_.jpg,2014,15,3.73,93896,https://www.goodreads.com/author/show/3927354.Anna_Todd
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),24,/book/show/33590260-kingdom-of-ash,Kingdom of Ash (Throne of Glass #7),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531922609i/33590260._SY75_.jpg,2018,15,4.61,91369,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),25,/book/show/28187.The_Lightning_Thief,The Lightning Thief (Percy Jackson and the Olympians #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400602609i/28187._SY75_.jpg,2005,14,4.25,1785506,https://www.goodreads.com/author/show/15872.Rick_Riordan
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),26,/book/show/13206760-scarlet,Scarlet (The Lunar Chronicles #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470056982i/13206760._SY75_.jpg,2013,14,4.29,278561,https://www.goodreads.com/author/show/4684322.Marissa_Meyer
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),27,/book/show/26032887-the-wicked-king,The Wicked King (The Folk of the Air #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520620414i/26032887._SY75_.jpg,2019,14,4.46,74374,https://www.goodreads.com/author/show/25422.Holly_Black
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),28,/book/show/35959740-circe,Circe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565909496i/35959740._SY75_.jpg,2018,14,4.28,207018,https://www.goodreads.com/author/show/176372.Madeline_Miller
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),29,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,Harry Potter and the Half-Blood Prince (Harry Potter #6),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039191i/1._SY75_.jpg,2005,14,4.56,2193930,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),30,/book/show/10210.Jane_Eyre,Jane Eyre,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557343311i/10210._SY75_.jpg,1847,14,4.12,1494757,https://www.goodreads.com/author/show/1036615.Charlotte_Bront_
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),31,/book/show/19063.The_Book_Thief,The Book Thief,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522157426i/19063._SY75_.jpg,2005,14,4.37,1651501,https://www.goodreads.com/author/show/11466.Markus_Zusak
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),32,/book/show/17347634-me-before-you,Me Before You (Me Before You #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387003413i/17347634._SY75_.jpg,2012,13,4.26,1001087,https://www.goodreads.com/author/show/281810.Jojo_Moyes
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),33,/book/show/22328546-red-queen,Red Queen (Red Queen #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449778912i/22328546._SY75_.jpg,2015,13,4.06,476104,https://www.goodreads.com/author/show/7074943.Victoria_Aveyard
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),34,/book/show/23513349-milk-and-honey,Milk and Honey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491595510i/23513349._SY75_.jpg,2014,13,4.11,271912,https://www.goodreads.com/author/show/8075577.Rupi_Kaur
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),35,/book/show/41957126-verity,Verity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537519686i/41957126._SY75_.jpg,2018,13,4.36,69296,https://www.goodreads.com/author/show/5430144.Colleen_Hoover
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),36,/book/show/22540125-after-we-collided,After We Collided (After #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416788471i/22540125._SY75_.jpg,2013,13,3.76,58297,https://www.goodreads.com/author/show/3927354.Anna_Todd
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),37,/book/show/13206900-winter,Winter (The Lunar Chronicles #4),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057036i/13206900._SX50_.jpg,2015,13,4.47,166499,https://www.goodreads.com/author/show/4684322.Marissa_Meyer
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),38,/book/show/18460392-all-the-bright-places,All the Bright Places,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404331702i/18460392._SY75_.jpg,2015,13,4.17,237252,https://www.goodreads.com/author/show/45592.Jennifer_Niven
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),39,/book/show/1582996.City_of_Ashes,City of Ashes (The Mortal Instruments #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730356i/1582996._SY75_.jpg,2008,13,4.19,679987,https://www.goodreads.com/author/show/150038.Cassandra_Clare
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),40,/book/show/9338051-blanca-olmedo,Blanca Olmedo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284841456i/9338051._SY75_.jpg,1908,13,4.16,409,https://www.goodreads.com/author/show/4362349.Lucila_Gamero_de_Medina
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),41,/book/show/36381037-cinder,Cinder (The Lunar Chronicles #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507557775i/36381037._SY75_.jpg,2012,12,4.15,610738,https://www.goodreads.com/author/show/4684322.Marissa_Meyer
Honduras,December 24 2019,y,(Dec 22 2019 11:30AM),42,/book/show/34992929-restore-me,Restore Me (Shatter Me #4),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507232049i/34992929._SY75_.jpg,2018,12,4.24,27742,https://www.goodreads.com/author/show/4637539.Tahereh_Mafi
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),1,/book/show/35133922-educated,Educated,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506026635i/35133922._SY75_.jpg,2018,437,4.48,479563,https://www.goodreads.com/author/show/16121977.Tara_Westover
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),2,/book/show/38746485-becoming,Becoming,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528206996i/38746485._SY75_.jpg,2018,424,4.58,333954,https://www.goodreads.com/author/show/2338628.Michelle_Obama
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),3,/book/show/37976541-bad-blood,Bad Blood: Secrets and Lies in a Silicon Valley Startup,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556268702i/37976541._SX50_.jpg,2018,311,4.45,114079,https://www.goodreads.com/author/show/17575761.John_Carreyrou
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),4,/book/show/23692271-sapiens,Sapiens: A Brief History of Humankind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420585954i/23692271._SY75_.jpg,2011,256,4.44,325576,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),5,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,Harry Potter and the Sorcerer's Stone (Harry Potter #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474154022i/3._SY75_.jpg,1997,207,4.47,6267295,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),6,/book/show/33917107-on-tyranny,On Tyranny: Twenty Lessons from the Twentieth Century,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484763736i/33917107._SY75_.jpg,2016,196,4.21,31648,https://www.goodreads.com/author/show/243930.Timothy_Snyder
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),7,/book/show/31434883-eleanor-oliphant-is-completely-fine,Eleanor Oliphant is Completely Fine,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564647507i/31434883._SY75_.jpg,2017,193,4.31,502169,https://www.goodreads.com/author/show/14558709.Gail_Honeyman
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),8,/book/show/36809135-where-the-crawdads-sing,Where the Crawdads Sing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524102644i/36809135._SY75_.jpg,2018,189,4.50,472502,https://www.goodreads.com/author/show/7043934.Delia_Owens
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),9,/book/show/38359036-the-tattooist-of-auschwitz,The Tattooist of Auschwitz (The Tattooist of Auschwitz #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525962117i/38359036._SY75_.jpg,2018,168,4.26,275252,https://www.goodreads.com/author/show/17029974.Heather_Morris
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),10,/book/show/40961427-1984,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532714506i/40961427._SX50_.jpg,1949,163,4.18,2753278,https://www.goodreads.com/author/show/3706.George_Orwell
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),11,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465761302i/28257707._SX50_.jpg,2016,159,3.97,366365,https://www.goodreads.com/author/show/8529755.Mark_Manson
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),12,/book/show/34890015-factfulness,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544963815i/34890015._SY75_.jpg,2018,158,4.37,63803,https://www.goodreads.com/author/show/2790706.Hans_Rosling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),13,/book/show/41057294-normal-people,Normal People,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571423190i/41057294._SY75_.jpg,2018,155,3.89,137448,https://www.goodreads.com/author/show/15860970.Sally_Rooney
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),14,/book/show/38820046-21-lessons-for-the-21st-century,21 Lessons for the 21st Century,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564577305i/38820046._SY75_.jpg,2018,155,4.19,50166,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),15,/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,Harry Potter and the Chamber of Secrets (Harry Potter #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725i/15881._SY75_.jpg,1998,147,4.41,2423005,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),16,/book/show/32075671-the-hate-u-give,The Hate U Give,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476284759i/32075671._SY75_.jpg,2017,147,4.52,373028,https://www.goodreads.com/author/show/15049422.Angie_Thomas
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),17,/book/show/38447.The_Handmaid_s_Tale,The Handmaid's Tale (The Handmaid's Tale #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546031886i/38447._SY75_.jpg,1985,140,4.10,1249337,https://www.goodreads.com/author/show/3472.Margaret_Atwood
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),18,/book/show/29780253-born-a-crime,Born a Crime: Stories From a South African Childhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473867911i/29780253._SY75_.jpg,2016,137,4.46,260417,https://www.goodreads.com/author/show/15149526.Trevor_Noah
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),19,/book/show/35235302-this-is-going-to-hurt,This Is Going to Hurt: Secret Diaries of a Junior Doctor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495900231l/35235302._SX50_SY75_.jpg,2017,134,4.41,96409,https://www.goodreads.com/author/show/17160706.Adam_Kay
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),20,/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,Harry Potter and the Goblet of Fire (Harry Potter #4),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152i/6._SX50_.jpg,2000,133,4.55,2306440,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),21,/book/show/25899336-when-breath-becomes-air,When Breath Becomes Air,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492677644i/25899336._SX50_.jpg,2016,129,4.35,343357,https://www.goodreads.com/author/show/14031444.Paul_Kalanithi
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),22,/book/show/7981456-a-long-walk-to-water,A Long Walk to Water: Based on a True Story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441975555i/7981456._SY75_.jpg,2010,126,4.25,42101,https://www.goodreads.com/author/show/61707.Linda_Sue_Park
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),23,/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,Harry Potter and the Deathly Hallows (Harry Potter #7),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474171184i/136251._SY75_.jpg,2007,124,4.61,2557403,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),24,/book/show/170448.Animal_Farm,Animal Farm,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325861570i/170448._SY75_.jpg,1945,123,3.93,2457994,https://www.goodreads.com/author/show/3706.George_Orwell
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),25,/book/show/40097951-the-silent-patient,The Silent Patient,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573745054i/40097951._SY75_.jpg,2019,118,4.06,186274,https://www.goodreads.com/author/show/17621440.Alex_Michaelides
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),26,/book/show/34273236-little-fires-everywhere,Little Fires Everywhere,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522684533i/34273236._SY75_.jpg,2017,118,4.11,439780,https://www.goodreads.com/author/show/164692.Celeste_Ng
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),27,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499277281i/5._SY75_.jpg,1999,117,4.56,2466653,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),28,/book/show/43120234-diary-of-an-awesome-friendly-kid,Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547955823i/43120234._SX50_.jpg,2019,116,3.98,11392,https://www.goodreads.com/author/show/221559.Jeff_Kinney
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),29,/book/show/39304888-the-meltdown,The Meltdown (Diary of a Wimpy Kid #13),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525203766i/39304888._SX50_.jpg,2018,109,4.38,10437,https://www.goodreads.com/author/show/221559.Jeff_Kinney
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),30,/book/show/11387515-wonder,Wonder,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545695751i/11387515._SY75_.jpg,2012,109,4.45,628730,https://www.goodreads.com/author/show/4859212.R_J_Palacio
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),31,/book/show/2657.To_Kill_a_Mockingbird,To Kill a Mockingbird (To Kill a Mockingbird #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553383690i/2657._SY75_.jpg,1960,107,4.27,4106625,https://www.goodreads.com/author/show/1825.Harper_Lee
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),32,/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,Harry Potter and the Order of the Phoenix (Harry Potter #5),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546910265i/2._SX50_.jpg,2003,106,4.49,2249467,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),33,/book/show/28051013-wrecking-ball,Wrecking Ball (Diary of a Wimpy Kid #14),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557878218i/28051013._SX50_.jpg,2019,104,4.48,3311,https://www.goodreads.com/author/show/221559.Jeff_Kinney
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),34,/book/show/34066798-a-gentleman-in-moscow,A Gentleman in Moscow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551480896i/34066798._SY75_.jpg,2016,101,4.35,209977,https://www.goodreads.com/author/show/4536964.Amor_Towles
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),35,/book/show/22674105-china-rich-girlfriend,China Rich Girlfriend (Crazy Rich Asians #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419179404i/22674105._SY75_.jpg,2015,99,3.82,119162,https://www.goodreads.com/author/show/634694.Kevin_Kwan
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),36,/book/show/42975172-the-testaments,The Testaments (The Handmaid's Tale #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549292344i/42975172._SY75_.jpg,2019,98,4.23,84373,https://www.goodreads.com/author/show/3472.Margaret_Atwood
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),37,/book/show/11870085-the-fault-in-our-stars,The Fault in Our Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360206420i/11870085._SY75_.jpg,2012,96,4.23,3175123,https://www.goodreads.com/author/show/1406384.John_Green
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),38,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,Harry Potter and the Half-Blood Prince (Harry Potter #6),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361039191i/1._SY75_.jpg,2005,94,4.56,2193930,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),39,/book/show/39983554-dog-man,Dog Man: Brawl of the Wild (Dog Man #6),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529175710i/39983554._SX50_.jpg,-,94,4.56,3386,https://www.goodreads.com/author/show/33280.Dav_Pilkey
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),40,/book/show/34051011-pachinko,Pachinko,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529845599i/34051011._SY75_.jpg,2017,90,4.26,146776,https://www.goodreads.com/author/show/378209.Min_Jin_Lee
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),41,/book/show/27220736-shoe-dog,Shoe Dog: A Memoir by the Creator of NIKE,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457284880i/27220736._SY75_.jpg,2016,88,4.48,97077,https://www.goodreads.com/author/show/3319233.Phil_Knight
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),42,/book/show/2767052-the-hunger-games,The Hunger Games (The Hunger Games #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447303603i/2767052._SX50_.jpg,2008,87,4.33,5898151,https://www.goodreads.com/author/show/153394.Suzanne_Collins
Hong Kong,December 24 2019,y,(Dec 22 2019 11:30AM),43,/book/show/4671.The_Great_Gatsby,The Great Gatsby,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490528560i/4671._SY75_.jpg,1925,87,3.91,3419915,https://www.goodreads.com/author/show/3190.F_Scott_Fitzgerald
Hungary,December 24 2019,y,(Dec 22 2019 11:30AM),1,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone,Harry Potter and the Sorcerer's Stone (Harry Potter #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474154022i/3._SY75_.jpg,1997,265,4.47,6267295,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hungary,December 24 2019,y,(Dec 22 2019 11:30AM),2,/book/show/23692271-sapiens,Sapiens: A Brief History of Humankind,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420585954i/23692271._SY75_.jpg,2011,232,4.44,325576,https://www.goodreads.com/author/show/395812.Yuval_Noah_Harari
Hungary,December 24 2019,y,(Dec 22 2019 11:30AM),3,/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,Harry Potter and the Chamber of Secrets (Harry Potter #2),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725i/15881._SY75_.jpg,1998,218,4.41,2423005,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hungary,December 24 2019,y,(Dec 22 2019 11:30AM),4,/book/show/38447.The_Handmaid_s_Tale,The Handmaid's Tale (The Handmaid's Tale #1),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546031886i/38447._SY75_.jpg,1985,207,4.10,1249337,https://www.goodreads.com/author/show/3472.Margaret_Atwood
Hungary,December 24 2019,y,(Dec 22 2019 11:30AM),5,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499277281i/5._SY75_.jpg,1999,197,4.56,2466653,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hungary,December 24 2019,y,(Dec 22 2019 11:30AM),6,/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,Harry Potter and the Goblet of Fire (Harry Potter #4),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152i/6._SX50_.jpg,2000,170,4.55,2306440,https://www.goodreads.com/author/show/1077326.J_K_Rowling
Hungary,December 24 2019,y,(Dec 22 2019 11:30AM),7,/book/show/41057294-normal-people,Normal People,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571423190i/41057294._SY75_.jpg,2018,163,3.89,137448,https://www.goodreads.com/author/show/15860970.Sally_Rooney
